,state,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size_governor,population,population_full,methodology,office_type,ranked_choice_reallocated,answer,candidate_name,candidate_party,pct,president,sample_size_president,yes,no,alternate_answers
647,,1360,AP-NORC,AP-NORC,397,AP-NORC,,,,,Live Phone/Online,,,,,,,Joe Biden,1125.0,55.0,44.0,1.0
648,,320,Monmouth U.,Monmouth University,215,Monmouth University,4.0,,,,Live Phone,,,,,,,Joe Biden,810.0,48.0,43.0,9.0
649,,320,Monmouth U.,Monmouth University,215,Monmouth University,4.0,,,,Live Phone,,,,,,,Joe Biden,758.0,49.0,43.0,8.0
650,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,52.0,39.0,0.0
651,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1994.0,53.0,44.0,4.0
652,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,50.0,0.0
653,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
654,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
655,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
656,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1004.0,55.0,40.0,0.0
657,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
658,,552,Winston,The Winston Group,385,The Winston Group,3.5,,,,Online,,,,,,,Joe Biden,1000.0,54.0,38.0,8.0
659,,1517,Georgetown University/Battleground,Georgetown University/Battleground,114,Georgetown University (Battleground),3.5,,,,Live Phone,,,,,,,Joe Biden,1000.0,52.0,45.0,3.0
660,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,52.0,39.0,0.0
661,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,52.0,47.0,0.0
662,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1885.0,61.0,39.0,0.0
663,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,52.0,39.0,0.0
664,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,48.0,0.0
665,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,50.0,40.0,9.0
666,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,50.0,40.0,9.0
667,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1242.0,51.0,43.0,6.0
668,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1242.0,51.0,43.0,6.0
669,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,51.0,41.0,0.0
670,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,52.0,39.0,0.0
671,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1990.0,52.0,43.0,5.0
672,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,54.0,40.0,0.0
673,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
674,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
675,,1575,Léger,Léger,572,Léger,2.5,,,,Online,,,,,,,Joe Biden,1004.0,51.0,38.0,11.0
676,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,48.0,49.0,0.0
677,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
678,,1554,RMG Research,RMG Research,555,RMG Research,2.7,,,,IVR/Online/Text,,,,,,,Joe Biden,1200.0,55.0,39.0,5.0
679,,1690,"Cor Services, Inc.","Cor Services, Inc.",688,"Cor Services, Inc.",,,,,IVR,,,,,,,Joe Biden,519.0,50.0,42.0,8.0
680,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
681,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,39.0,0.0
682,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,54.0,42.0,0.0
683,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,49.0,0.0
684,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,38.0,0.0
685,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,49.0,0.0
686,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,38.0,0.0
687,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,48.0,0.0
688,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1893.0,61.0,39.0,0.0
689,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,50.0,40.0,10.0
690,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,50.0,40.0,10.0
691,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1275.0,50.0,43.0,7.0
692,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1275.0,50.0,43.0,7.0
693,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,53.0,38.0,0.0
694,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,53.0,45.0,0.0
695,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
696,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,53.0,45.0,0.0
697,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
698,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2199.0,56.0,37.0,0.0
699,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
700,,228,IBD/TIPP,IBD/TIPP,144,IBD/TIPP,4.3,,,,Online,,,,,,,Joe Biden,1305.0,53.0,32.0,0.0
701,,228,IBD/TIPP,IBD/TIPP,144,IBD/TIPP,4.3,,,,Online,,,,,,,Joe Biden,1006.0,59.0,32.0,0.0
702,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
703,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,52.0,44.0,0.0
704,,573,Zogby,Zogby Analytics,395,Zogby Interactive/JZ Analytics,2.7,,,,Online,,,,,,,Joe Biden,868.0,60.0,37.0,3.0
705,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,55.0,43.0,0.0
706,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
707,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,53.0,45.0,0.0
708,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1588.0,49.0,41.0,10.0
709,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1588.0,49.0,41.0,10.0
710,,1690,"Cor Services, Inc.","Cor Services, Inc.",688,"Cor Services, Inc.",,,,,IVR,,,,,,,Joe Biden,519.0,51.0,42.0,6.0
711,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
712,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,55.0,43.0,0.0
713,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,52.0,39.0,8.0
714,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,52.0,39.0,8.0
715,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1248.0,52.0,42.0,5.0
716,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1248.0,52.0,42.0,5.0
717,,590,Fox News,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,4.0,,,,Live Phone,,,,,,,Joe Biden,1003.0,54.0,42.0,4.0
718,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
719,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,55.0,40.0,0.0
720,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1993.0,55.0,41.0,0.0
721,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,54.0,39.0,0.0
722,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,54.0,44.0,0.0
723,,1406,Global Strategy Group/GBAO/Navigator Research,Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO (Navigator Research),2.5,,,,Online,,,,,,,Joe Biden,1204.0,53.0,44.0,3.0
724,,396,Quinnipiac,Quinnipiac University,267,Quinnipiac University,3.7,,,,Live Phone,,,,,,,Joe Biden,1316.0,49.0,41.0,10.0
725,,396,Quinnipiac,Quinnipiac University,267,Quinnipiac University,3.7,,,,Live Phone,,,,,,,Joe Biden,1174.0,49.0,42.0,8.0
726,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,39.0,0.0
727,,1575,Léger,Léger,572,Léger,2.5,,,,Online,,,,,,,Joe Biden,1002.0,51.0,38.0,10.0
728,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,54.0,43.0,0.0
729,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,39.0,0.0
730,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,38.0,0.0
731,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,39.0,0.0
732,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
733,,1582,John Zogby Strategies/EMI Research Solutions,John Zogby Strategies/EMI Research Solutions,583,John Zogby Strategies/EMI Research Solutions,2.5,,,,Online,,,,,,,Joe Biden,1011.0,59.0,40.0,0.0
734,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1004.0,56.0,39.0,0.0
735,,1508,Harris Poll,Harris Poll,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,973.0,62.0,38.0,0.0
736,,1508,Harris Poll,Harris Poll,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,973.0,61.0,36.0,3.0
737,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,52.0,46.0,0.0
738,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1994.0,59.0,38.0,4.0
739,,23,American Research Group,American Research Group,9,American Research Group,2.3,,,,Live Phone,,,,,,,Joe Biden,1100.0,57.0,37.0,6.0
740,,23,American Research Group,American Research Group,9,American Research Group,2.3,,,,Live Phone,,,,,,,Joe Biden,987.0,57.0,37.0,6.0
741,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
742,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,52.0,46.0,0.0
743,,1416,HarrisX,HarrisX,133,Harris Insights & Analytics,3.3,,,,Online,,,,,,,Joe Biden,1889.0,60.0,40.0,0.0
744,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,57.0,38.0,0.0
745,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
746,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,48.0,0.0
747,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,51.0,41.0,8.0
748,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,51.0,41.0,8.0
749,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1239.0,51.0,43.0,4.0
750,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1239.0,51.0,43.0,4.0
751,,294,McLaughlin,McLaughlin & Associates,203,McLaughlin & Associates,1.5,,,,Online,,,,,,,Joe Biden,1000.0,56.0,43.0,1.0
752,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,38.0,0.0
753,,169,Gallup,Gallup,112,Gallup,3.3,,,,Live Phone,,,,,,,Joe Biden,1016.0,54.0,40.0,6.0
754,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,38.0,0.0
755,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1992.0,54.0,42.0,4.0
756,,1302,Echelon Insights,Echelon Insights,407,Echelon Insights,2.5,,,,Online,,,,,,,Joe Biden,1132.0,56.0,42.0,3.0
757,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
758,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,37.0,0.0
759,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,36.0,0.0
760,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,48.0,0.0
761,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,37.0,0.0
762,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,57.0,38.0,0.0
763,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,55.0,39.0,0.0
764,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,37.0,0.0
765,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,37.0,0.0
766,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,49.0,50.0,0.0
767,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1561.0,49.0,40.0,10.0
768,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1561.0,49.0,40.0,10.0
769,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,54.0,37.0,0.0
770,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,56.0,38.0,0.0
771,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
772,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,37.0,0.0
773,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,48.0,50.0,0.0
774,,1447,Civiqs,Civiqs,471,Civiqs,2.7,,,,Online,,,,,,,Joe Biden,1464.0,48.0,46.0,6.0
775,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1500.0,51.0,39.0,9.0
776,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1500.0,51.0,39.0,9.0
777,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,50.0,Joe Biden,1204.0,52.0,44.0,4.0
778,Virginia,568,YouGov,YouGov,391,YouGov,3.3,1040.0,lv,lv,Online,Governor,False,Youngkin,Glenn Youngkin,REP,47.0,Joe Biden,1204.0,52.0,44.0,4.0
779,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,37.0,0.0
780,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
781,,1406,Global Strategy Group/GBAO/Navigator Research,Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO (Navigator Research),2.5,,,,Online,,,,,,,Joe Biden,1000.0,55.0,41.0,4.0
782,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,37.0,0.0
783,,1562,Redfield & Wilton Strategies,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,2.5,,,,Online,,,,,,,Joe Biden,1500.0,52.0,36.0,12.0
784,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,1994.0,56.0,40.0,4.0
785,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,55.0,39.0,0.0
786,,1575,Léger,Léger,572,Léger,2.5,,,,Online,,,,,,,Joe Biden,1003.0,52.0,38.0,9.0
787,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,55.0,39.0,0.0
788,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,50.0,48.0,0.0
789,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
790,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,55.0,36.0,0.0
791,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1249.0,53.0,41.0,6.0
792,,1205,Marist,Marist College,183,Marist College,4.0,,,,Live Phone,,,,,,,Joe Biden,1075.0,53.0,42.0,5.0
793,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,36.0,0.0
794,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,47.0,0.0
795,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,2200.0,56.0,38.0,0.0
796,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1081.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,47.1,Joe Biden,1574.0,48.3,47.5,4.2
797,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1081.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,Youngkin,Glenn Youngkin,REP,49.4,Joe Biden,1574.0,48.3,47.5,4.2
798,New Jersey,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1085.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,Murphy,Philip Murphy,DEM,49.4,Joe Biden,1574.0,48.3,47.5,4.2
799,New Jersey,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1085.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,Ciattarelli,Jack M. Ciattarelli,REP,45.2,Joe Biden,1574.0,48.3,47.5,4.2
800,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1095.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,47.5,Joe Biden,1574.0,48.3,47.5,4.2
801,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1095.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,Youngkin,Glenn Youngkin,REP,48.4,Joe Biden,1574.0,48.3,47.5,4.2
802,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1074.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,46.6,Joe Biden,1574.0,48.3,47.5,4.2
803,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1074.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,Youngkin,Glenn Youngkin,REP,46.3,Joe Biden,1574.0,48.3,47.5,4.2
804,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1104.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,McAuliffe,Terry R. McAuliffe,DEM,46.8,Joe Biden,1574.0,48.3,47.5,4.2
805,Virginia,1250,Trafalgar Group,Trafalgar Group,338,Trafalgar Group,3.7,1104.0,lv,lv,IVR/Online/Text/Live Phone,Governor,False,Youngkin,Glenn Youngkin,REP,45.0,Joe Biden,1574.0,48.3,47.5,4.2
806,,1189,Morning Consult,Morning Consult,218,Morning Consult,3.0,,,,Online,,,,,,,Joe Biden,15000.0,56.0,36.0,0.0
807,,241,Ipsos,Ipsos,154,Ipsos,2.7,,,,Online,,,,,,,Joe Biden,1005.0,55.0,38.0,0.0
808,,399,Rasmussen (Pulse Opinion Research),Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,3.0,,,,IVR/Online,,,,,,,Joe Biden,1500.0,51.0,47.0,0.0
